-100.000000	0.974177
-95.000000	0.950813
-90.000000	0.908077
-85.000000	0.834434
-80.000000	0.719772
-75.000000	0.566751
-70.000000	0.399757
-65.000000	0.253170
-60.000000	0.147141
-55.000000	0.080712
-50.000000	0.042767
-45.000000	0.022229
-40.000000	0.011436
-35.000000	0.005852
-30.000000	0.002986
-25.000000	0.001522
-20.000000	0.000775
-15.000000	0.000394
-10.000000	0.000201
-5.000000	0.000102
0.000000	0.000052
5.000000	0.000026
10.000000	0.000013
15.000000	0.000007
20.000000	0.000003
25.000000	0.000002
30.000000	0.000001
35.000000	0.000000
40.000000	0.000000
45.000000	0.000000
50.000000	0.000000
55.000000	0.000000
60.000000	0.000000
65.000000	0.000000
70.000000	0.000000
75.000000	0.000000
80.000000	0.000000
85.000000	0.000000
90.000000	0.000000
95.000000	0.000000
100.000000	0.000000
